0.000000,1.860671
100.000000,1.870879
200.000000,1.888741
300.000000,1.916811
400.000000,1.921915
500.000000,1.939778
600.000000,1.944881
700.000000,1.967848
800.000000,1.978055
900.000000,1.988262
1000.000000,1.988262
1100.000000,1.998470
1200.000000,1.993366
1300.000000,1.983159
1400.000000,1.978055
1500.000000,1.970400
1600.000000,1.952537
1700.000000,1.944881
1800.000000,1.914260
1900.000000,1.911708
2000.000000,1.881086
2100.000000,1.873431
2200.000000,1.875982
2300.000000,1.860671
2400.000000,1.853016
2500.000000,1.832601
2600.000000,1.837705
2700.000000,1.832601
2800.000000,1.827498
2900.000000,1.837705
3000.000000,1.835153
3100.000000,1.835153
3200.000000,1.817291
3300.000000,1.812187
3400.000000,1.812187
3500.000000,1.801980
3600.000000,1.809635
3700.000000,1.827498
3800.000000,1.845361
3900.000000,1.875982
4000.000000,1.898949
4100.000000,1.911708
4200.000000,1.934674
4300.000000,1.942330
4400.000000,1.960192
4500.000000,1.952537
4600.000000,1.960192
4700.000000,1.952537
4800.000000,1.929571
4900.000000,1.919363
5000.000000,1.901501
5100.000000,1.914260
5200.000000,1.916811
5300.000000,1.942330
5400.000000,1.960192
5500.000000,1.995918
5600.000000,2.018884
5700.000000,2.034195
5800.000000,2.057161
5900.000000,2.052058
6000.000000,2.044402
6100.000000,2.029091
6200.000000,2.001021
6300.000000,1.975503
6400.000000,1.937226
6500.000000,1.927019
6600.000000,1.888741
6700.000000,1.878534
6800.000000,1.865775
6900.000000,1.845361
7000.000000,1.840257
7100.000000,1.824946
7200.000000,1.804531
7300.000000,1.799428
7400.000000,1.776462
7500.000000,1.771358
7600.000000,1.761151
7700.000000,1.753495
7800.000000,1.761151
7900.000000,1.750943
8000.000000,1.763702
8100.000000,1.758599
8200.000000,1.766254
8300.000000,1.779013
8400.000000,1.786669
8500.000000,1.807083
8600.000000,1.812187
8700.000000,1.822394
8800.000000,1.835153
8900.000000,1.840257
9000.000000,1.845361
9100.000000,1.855568
9200.000000,1.842809
9300.000000,1.847912
9400.000000,1.847912
9500.000000,1.845361
9600.000000,1.824946
9700.000000,1.832601
9800.000000,1.812187
9900.000000,1.817291
10000.000000,1.817291
10100.000000,1.804531
10200.000000,1.799428
10300.000000,1.801980
10400.000000,1.804531
10500.000000,1.807083
10600.000000,1.796876
10700.000000,1.791772
10800.000000,1.784117
10900.000000,1.786669
11000.000000,1.776462
11100.000000,1.794324
11200.000000,1.794324
11300.000000,1.814739
11400.000000,1.830050
11500.000000,1.863223
11600.000000,1.891293
11700.000000,1.934674
11800.000000,1.952537
11900.000000,1.985711
12000.000000,1.998470
12100.000000,2.016332
12200.000000,2.016332
12300.000000,2.021436
12400.000000,2.001021
12500.000000,1.995918
12600.000000,1.983159
12700.000000,1.962744
12800.000000,1.949985
12900.000000,1.934674
13000.000000,1.911708
13100.000000,1.919363
13200.000000,1.901501
13300.000000,1.898949
13400.000000,1.896397
13500.000000,1.886190
13600.000000,1.870879
13700.000000,1.868327
13800.000000,1.860671
13900.000000,1.860671
14000.000000,1.858120
14100.000000,1.865775
14200.000000,1.875982
14300.000000,1.875982
14400.000000,1.873431
14500.000000,1.881086
14600.000000,1.865775
14700.000000,1.875982
14800.000000,1.878534
14900.000000,1.875982
15000.000000,1.878534
15100.000000,1.888741
15200.000000,1.888741
15300.000000,1.898949
15400.000000,1.886190
15500.000000,1.896397
15600.000000,1.893845
15700.000000,1.886190
15800.000000,1.870879
15900.000000,1.868327
16000.000000,1.840257
16100.000000,1.847912
16200.000000,1.830050
16300.000000,1.837705
16400.000000,1.835153
16500.000000,1.847912
16600.000000,1.850464
16700.000000,1.873431
16800.000000,1.878534
16900.000000,1.896397
17000.000000,1.901501
17100.000000,1.906604
17200.000000,1.898949
17300.000000,1.919363
17400.000000,1.934674
17500.000000,1.947433
17600.000000,1.975503
17700.000000,2.003573
17800.000000,2.029091
17900.000000,2.059713
18000.000000,2.080128
18100.000000,2.100542
18200.000000,2.092887
18300.000000,2.095439
18400.000000,2.082680
18500.000000,2.075024
18600.000000,2.062265
18700.000000,2.036747
18800.000000,2.021436
18900.000000,2.008677
19000.000000,1.990814
19100.000000,1.980607
19200.000000,1.955089
